plt96,col96,row96,plt384,col384,row384,plt1536,col1536,row1536,gene,eck,jw,comment,flag,flag.comment
33,4,B,9,7,3,3,13,5,ygfH,ECK2916,JW2887,4_3,"",""
33,4,C,9,7,5,3,13,9,yggE,ECK2918,JW2889,4_3,"",""
33,4,D,9,7,7,3,13,13,argO,ECK2919,JW2890,4_3,"",""
33,4,E,9,7,9,3,13,17,mscS,ECK2920,JW2891,4_3,"",""
33,4,F,9,7,11,3,13,21,yggC,ECK2924,JW2895,4_3,"",""
33,4,G,9,7,13,3,13,25,yggD,ECK2925,JW2896,4_3,"",""
33,4,H,9,7,15,3,13,29,yggF,ECK2926,JW2897,4_3,"",""
33,5,A,9,9,1,3,17,1,yggT,ECK2947,JW2919,5_0,"",""
33,5,B,9,9,3,3,17,5,yggV,ECK2949,JW2921,4_3,"",""
33,5,C,9,9,5,3,17,9,yggW,ECK2950,JW2922,4_3,"",""
33,5,D,9,9,7,3,17,13,yggM,ECK2951,JW2923,4_3,"",""
33,5,E,9,9,9,3,17,17,yggH,ECK2955,JW2927,4_3,"",""
33,5,F,9,9,11,3,17,21,yggX,ECK2957,JW2929,4_3,"",""
33,5,G,9,9,13,3,17,25,yqgA,ECK2961,JW2934,4_3,"",""
33,5,H,9,9,15,3,17,29,yghD,ECK2963,JW2935,4_3,"",""
33,6,A,9,11,1,3,21,1,yghG,ECK2966,JW2938,4_3,"",""
33,6,B,9,11,3,3,21,5,yghR,ECK2978,JW2952,4_3,"",""
33,6,C,9,11,5,3,21,9,yghT,ECK2980,JW2954,4_3,"",""
33,6,D,9,11,7,3,21,13,yghW,ECK2992,JW2966,4_3,"",""
33,6,E,9,11,9,3,21,17,yghZ,ECK2995,JW2970,4_3,"",""
33,6,F,9,11,11,3,21,21,sufI,ECK3008,JW2985,4_3,"",""
33,6,G,9,11,13,3,21,25,ygiU,ECK3013,JW2990,4_3,"",""
33,6,H,9,11,15,3,21,29,ygiV,ECK3014,JW5502,4_3,"",""
33,7,A,9,13,1,3,25,1,ygiW,ECK3015,JW2992,4_3,"",""
33,7,B,9,13,3,3,25,5,ygiZ,ECK3018,JW2995,4_3,"",""
33,7,C,9,13,5,3,25,9,mdaB,ECK3019,JW2996,4_3,"",""
33,7,D,9,13,7,3,25,13,ygiN,ECK3020,JW2997,4_3,"",""
33,7,E,9,13,9,3,25,17,yqiA,ECK3022,JW2999,4_3,"",""
33,7,F,9,13,11,3,25,21,yqiB,ECK3024,JW3001,4_3,"",""
33,7,G,9,13,13,3,25,25,nudF,ECK3025,JW3002,4_3,"",""
33,7,H,9,13,15,3,25,29,ygiC,ECK3029,JW3006,4_3,"",""
33,8,A,9,15,1,3,29,1,zupT,ECK3030,JW3007,4_3,"",""
33,8,B,9,15,3,3,29,5,ygiE,ECK3031,JW3008,4_3,"",""
33,8,C,9,15,5,3,29,9,ygiL,ECK3034,JW3011,4_3,"",""
33,8,D,9,15,7,3,29,13,yqiJ,ECK3039,JW3022,4_3,"",""
33,8,E,9,15,9,3,29,17,yqiK,ECK3040,JW3023,4_3,"",""
33,8,F,9,15,11,3,29,21,ygiF,ECK3044,JW3026,4_3,"",""
33,8,G,9,15,13,3,29,25,htrG,ECK3045,JW3027,4_3,"",""
33,8,H,9,15,15,3,29,29,ygiH,ECK3049,JW3031,4_3,"",""
33,9,A,9,17,1,3,33,1,ygjE,ECK3053,JW3035,4_3,"",""
33,9,B,9,17,3,3,33,5,ygjF,ECK3058,JW3040,4_3,"",""
33,9,C,9,17,5,3,33,9,yqjH,ECK3060,JW3041,4_3,"",""
33,9,D,9,17,7,3,33,13,yqjI,ECK3061,JW3042,4_3,"",""
33,9,E,9,17,9,3,33,17,ygjH,ECK3064,JW3045,4_3,"",""
33,9,F,9,17,11,3,33,21,ygjI,ECK3068,JW5512,4_3,"",""
33,9,G,9,17,13,3,33,25,ygjJ,ECK3069,JW3050,4_3,"",""
33,9,H,9,17,15,3,33,29,ygjK,ECK3070,JW3051,4_3,"",""
33,10,A,9,19,1,3,37,1,ygjM,ECK3072,JW3053,4_3,"",""
33,10,B,9,19,3,3,37,5,ygjN,ECK3073,JW3054,4_3,"",""
33,10,C,9,19,5,3,37,9,ygjQ,ECK3076,JW3057,4_3,"",""
33,10,D,9,19,7,3,37,13,sstT,ECK3080,JW3060,4_3,"",""
33,10,E,9,19,9,3,37,17,ygjV,ECK3081,JW3061,4_3,"",""
33,10,F,9,19,11,3,37,21,yqjA,ECK3086,JW3066,4_3,"",""
33,10,G,9,19,13,3,37,25,yqjD,ECK3089,JW3069,4_3,"",""
33,10,H,9,19,15,3,37,29,yqjE,ECK3090,JW3070,4_3,"",""
33,11,A,9,21,1,3,41,1,yqjG,ECK3093,JW3073,4_3,"",""
33,11,B,9,21,3,3,41,5,yhaH,ECK3094,JW3074,4_3,"",""
33,11,C,9,21,5,3,41,9,yhaI,ECK3095,JW3075,4_3,"",""
33,11,D,9,21,7,3,41,13,garD,ECK3116,JW3097,4_3,"",""
33,11,E,9,21,9,3,41,17,yhaV,ECK3118,JW3099,4_3,"",""
33,11,F,9,21,11,3,41,21,yraH,ECK3130,JW3111,4_3,"",""
33,11,G,9,21,13,3,41,25,yraK,ECK3133,JW3114,4_3,"",""
33,11,H,9,21,15,3,41,29,yraM,ECK3135,JW3116,4_3,"",""
33,12,A,9,23,1,3,45,1,yraO,ECK3137,JW3118,4_3,"",""
33,12,B,9,23,3,3,45,5,yraP,ECK3138,JW3119,4_3,"",""
33,12,C,9,23,5,3,45,9,yraQ,ECK3139,JW3120,4_3,"",""
33,12,D,9,23,7,3,45,13,yhbP,ECK3142,JW3123,4_3,"",""
33,12,E,9,23,9,3,45,17,yhbQ,ECK3143,JW3124,4_3,"",""
33,12,F,9,23,11,3,45,21,yhbS,ECK3144,JW3125,4_3,"",""
33,12,G,9,23,13,3,45,25,yhbW,ECK3148,JW3129,4_3,"",""
33,12,H,9,23,15,3,45,29,nlpI,ECK3151,JW3132,4_3,"",""
34,1,A,10,1,1,3,2,1,yedM,ECK1933,JW1920,4_3,"",""
34,1,B,10,1,3,3,2,5,yedX,ECK1966,JW1953,4_3,"",""
34,1,C,10,1,5,3,2,9,yeeZ,ECK2010,JW1998,4_3,"",""
34,1,D,10,1,7,3,2,13,empty,empty,JW2158,1_1,"",""
34,1,E,10,1,9,3,2,17,yfbN,ECK2267,JW2268,4_3,"",""
34,1,F,10,1,11,3,2,21,yfbO,ECK2268,JW2269,4_3,"",""
34,1,G,10,1,13,3,2,25,ybdR,ECK0602,JW0601,4_3,"",""
34,1,H,10,1,15,3,2,29,rssA,ECK1229,JW1222,4_3,"",""
34,2,A,10,3,1,3,6,1,ycjQ,ECK1308,JW1306,4_3,"",""
34,2,B,10,3,3,3,6,5,ydjL,ECK1774,JW1765,4_3,"",""
34,2,C,10,3,5,3,6,9,agaD,ECK3128,JW3109,5_0,"",""
34,2,D,10,3,7,3,6,13,elaB,ECK2260,JW2261,4_3,"",""
34,2,E,10,3,9,3,6,17,elaA,ECK2261,JW2262,4_3,"",""
34,2,F,10,3,11,3,6,21,tas,ECK2830,JW2802,4_3,"",""
34,2,G,10,3,13,3,6,25,xdhB,ECK2863,JW2835,4_3,"",""
34,2,H,10,3,15,3,6,29,hyuA,ECK2869,JW2841,4_3,"",""
34,3,A,10,5,1,3,10,1,yqeB,ECK2871,JW2843,4_3,"",""
34,3,B,10,5,3,3,10,5,xdhD,ECK2877,JW2849,4_3,"",""
34,3,C,10,5,5,3,10,9,ygfX,ECK2891,JW2864,4_3,"",""
34,3,D,10,5,7,3,10,13,ygfY,ECK2892,JW2865,5_0,"",""
34,3,E,10,5,9,3,10,17,ygfZ,ECK2893,JW2866,4_3,"",""
34,3,F,10,5,11,3,10,21,yqfA,ECK2894,JW2867,4_3,"",""
34,3,G,10,5,13,3,10,25,yqfB,ECK2895,JW2868,4_3,"",""
34,3,H,10,5,15,3,10,29,ygfF,ECK2897,JW2870,4_3,"",""
34,4,A,10,7,1,3,14,1,yqfE,ECK2911,JW2882,4_3,"",""
34,4,B,10,7,3,3,14,5,ygfH,ECK2916,JW2887,4_3,"",""
34,4,C,10,7,5,3,14,9,yggE,ECK2918,JW2889,4_3,"",""
34,4,D,10,7,7,3,14,13,argO,ECK2919,JW2890,4_3,"",""
34,4,E,10,7,9,3,14,17,mscS,ECK2920,JW2891,4_3,"",""
34,4,F,10,7,11,3,14,21,yggC,ECK2924,JW2895,4_3,"",""
34,4,G,10,7,13,3,14,25,yggD,ECK2925,JW2896,4_3,"",""
34,4,H,10,7,15,3,14,29,yggF,ECK2926,JW2897,4_3,"",""
34,5,A,10,9,1,3,18,1,yggT,ECK2947,JW2919,4_3,"",""
34,5,B,10,9,3,3,18,5,yggV,ECK2949,JW2921,4_3,"",""
34,5,C,10,9,5,3,18,9,yggW,ECK2950,JW2922,4_3,"",""
34,5,D,10,9,7,3,18,13,yggM,ECK2951,JW2923,4_3,"",""
34,5,E,10,9,9,3,18,17,yggH,ECK2955,JW2927,4_3,"",""
34,5,F,10,9,11,3,18,21,yggX,ECK2957,JW2929,4_3,"",""
34,5,G,10,9,13,3,18,25,yqgA,ECK2961,JW2934,4_3,"",""
34,5,H,10,9,15,3,18,29,yghD,ECK2963,JW2935,4_3,"",""
34,6,A,10,11,1,3,22,1,yghG,ECK2966,JW2938,4_3,"",""
34,6,B,10,11,3,3,22,5,yghR,ECK2978,JW2952,4_3,"",""
34,6,C,10,11,5,3,22,9,yghT,ECK2980,JW2954,4_3,"",""
34,6,D,10,11,7,3,22,13,yghW,ECK2992,JW2966,4_3,"",""
34,6,E,10,11,9,3,22,17,yghZ,ECK2995,JW2970,4_3,"",""
34,6,F,10,11,11,3,22,21,sufI,ECK3008,JW2985,4_3,"",""
34,6,G,10,11,13,3,22,25,ygiU,ECK3013,JW2990,4_3,"",""
34,6,H,10,11,15,3,22,29,ygiV,ECK3014,JW5502,4_3,"",""
34,7,A,10,13,1,3,26,1,ygiW,ECK3015,JW2992,4_3,"",""
34,7,B,10,13,3,3,26,5,ygiZ,ECK3018,JW2995,4_3,"",""
34,7,C,10,13,5,3,26,9,mdaB,ECK3019,JW2996,4_3,"",""
34,7,D,10,13,7,3,26,13,ygiN,ECK3020,JW2997,4_3,"",""
34,7,E,10,13,9,3,26,17,yqiA,ECK3022,JW2999,4_3,"",""
34,7,F,10,13,11,3,26,21,yqiB,ECK3024,JW3001,4_3,"",""
34,7,G,10,13,13,3,26,25,nudF,ECK3025,JW3002,4_3,"",""
34,7,H,10,13,15,3,26,29,ygiC,ECK3029,JW3006,4_3,"",""
34,8,A,10,15,1,3,30,1,zupT,ECK3030,JW3007,5_0,"",""
34,8,B,10,15,3,3,30,5,ygiE,ECK3031,JW3008,4_3,"",""
34,8,C,10,15,5,3,30,9,ygiL,ECK3034,JW3011,4_3,"",""
34,8,D,10,15,7,3,30,13,yqiJ,ECK3039,JW3022,4_3,"",""
34,8,E,10,15,9,3,30,17,yqiK,ECK3040,JW3023,4_3,"",""
34,8,F,10,15,11,3,30,21,ygiF,ECK3044,JW3026,4_3,"",""
34,8,G,10,15,13,3,30,25,htrG,ECK3045,JW3027,4_3,"",""
34,8,H,10,15,15,3,30,29,ygiH,ECK3049,JW3031,4_3,"",""
34,9,A,10,17,1,3,34,1,ygjE,ECK3053,JW3035,5_0,"",""
34,9,B,10,17,3,3,34,5,ygjF,ECK3058,JW3040,4_3,"",""
34,9,C,10,17,5,3,34,9,yqjH,ECK3060,JW3041,4_3,"",""
34,9,D,10,17,7,3,34,13,yqjI,ECK3061,JW3042,4_3,"",""
34,9,E,10,17,9,3,34,17,ygjH,ECK3064,JW3045,4_3,"",""
34,9,F,10,17,11,3,34,21,ygjI,ECK3068,JW5512,4_3,"",""
34,9,G,10,17,13,3,34,25,ygjJ,ECK3069,JW3050,4_3,"",""
34,9,H,10,17,15,3,34,29,ygjK,ECK3070,JW3051,4_3,"",""
34,10,A,10,19,1,3,38,1,ygjM,ECK3072,JW3053,4_3,"",""
34,10,B,10,19,3,3,38,5,ygjN,ECK3073,JW3054,4_3,"",""
34,10,C,10,19,5,3,38,9,ygjQ,ECK3076,JW3057,4_3,"",""
34,10,D,10,19,7,3,38,13,sstT,ECK3080,JW3060,4_3,"",""
34,10,E,10,19,9,3,38,17,ygjV,ECK3081,JW3061,4_3,"",""
34,10,F,10,19,11,3,38,21,yqjA,ECK3086,JW3066,4_3,"",""
34,10,G,10,19,13,3,38,25,yqjD,ECK3089,JW3069,4_3,"",""
34,10,H,10,19,15,3,38,29,yqjE,ECK3090,JW3070,4_3,"",""
34,11,A,10,21,1,3,42,1,yqjG,ECK3093,JW3073,4_3,"",""
34,11,B,10,21,3,3,42,5,yhaH,ECK3094,JW3074,4_3,"",""
34,11,C,10,21,5,3,42,9,yhaI,ECK3095,JW3075,4_3,"",""
34,11,D,10,21,7,3,42,13,garD,ECK3116,JW3097,4_3,"",""
34,11,E,10,21,9,3,42,17,yhaV,ECK3118,JW3099,4_3,"",""
34,11,F,10,21,11,3,42,21,yraH,ECK3130,JW3111,4_3,"",""
34,11,G,10,21,13,3,42,25,yraK,ECK3133,JW3114,4_3,"",""
34,11,H,10,21,15,3,42,29,yraM,ECK3135,JW3116,4_3,"",""
34,12,A,10,23,1,3,46,1,yraO,ECK3137,JW3118,5_0,"",""
34,12,B,10,23,3,3,46,5,yraP,ECK3138,JW3119,5_0,"",""
34,12,C,10,23,5,3,46,9,yraQ,ECK3139,JW3120,5_0,"",""
34,12,D,10,23,7,3,46,13,yhbP,ECK3142,JW3123,4_3,"",""
34,12,E,10,23,9,3,46,17,yhbQ,ECK3143,JW3124,4_3,"",""
34,12,F,10,23,11,3,46,21,yhbS,ECK3144,JW3125,4_3,"",""
34,12,G,10,23,13,3,46,25,yhbW,ECK3148,JW3129,4_3,"",""
34,12,H,10,23,15,3,46,29,nlpI,ECK3151,JW3132,4_3,"",""
35,1,A,9,2,1,3,3,1,yhbY,ECK3169,JW3147,4_3,"",""
35,1,B,9,2,3,3,3,5,yhbE,ECK3173,JW3151,4_3,"",""
35,1,C,9,2,5,3,3,9,yrbC,ECK3181,JW3159,4_3,"",""
35,1,D,9,2,7,3,3,13,yrbD,ECK3182,JW3160,4_3,"",""
35,1,E,9,2,9,3,3,17,yrbE,ECK3183,JW3161,4_3,"",""
35,1,F,9,2,11,3,3,21,yrbG,ECK3185,JW3163,4_3,"",""
35,1,G,9,2,13,3,3,25,kdsD,ECK3186,JW3164,4_3,"",""
35,1,H,9,2,15,3,3,29,kdsC,ECK3187,JW3165,4_1,"",""
35,2,A,9,4,1,3,7,1,yhbH,ECK3192,JW3170,4_3,"",""
35,2,B,9,4,3,3,7,5,yhbJ,ECK3194,JW3172,4_3,"",""
35,2,C,9,4,5,3,7,9,yrbL,ECK3196,JW3174,4_3,"",""
35,2,D,9,4,7,3,7,13,yhcA,ECK3205,JW3182,4_3,"",""
35,2,E,9,4,9,3,7,17,yhcF,ECK3208,JW3188,4_3,"",""
35,2,F,9,4,11,3,7,21,yhcG,ECK3209,JW3189,4_3,"",""
35,2,G,9,4,13,3,7,25,yhcH,ECK3210,JW3190,4_3,"",""
35,2,H,9,4,15,3,7,29,yhcM,ECK3221,JW3201,4_3,"",""
35,3,A,9,6,1,3,11,1,yhcO,ECK3228,JW3208,4_3,"",""
35,3,B,9,6,3,3,11,5,aaeB,ECK3229,JW3209,4_3,"",""
35,3,C,9,6,5,3,11,9,aaeA,ECK3230,JW3210,5_0,"",""
35,3,D,9,6,7,3,11,13,yhdE,ECK3236,JW3217,4_3,"",""
35,3,E,9,6,9,3,11,17,yhdH,ECK3241,JW3222,4_3,"",""
35,3,F,9,6,11,3,11,21,yhdT,ECK3244,JW3225,4_3,"",""
35,3,G,9,6,13,3,11,25,dusB,ECK3247,JW3228,4_3,"",""
35,3,H,9,6,15,3,11,29,yhdU,ECK3250,JW3231,4_3,"",""
35,4,A,9,8,1,3,15,1,yhdV,ECK3254,JW3235,4_3,"",""
35,4,B,9,8,3,3,15,5,yrdB,ECK3267,JW3241,4_3,"",""
35,4,C,9,8,5,3,15,9,smg,ECK3271,JW3245,4_3,"",""
35,4,D,9,8,7,3,15,13,yhdN,ECK3280,JW3255,4_3,"",""
35,4,E,9,8,9,3,15,17,yheL,ECK3330,JW3305,4_3,"",""
35,4,F,9,8,11,3,15,21,yheM,ECK3331,JW3306,4_3,"",""
35,4,G,9,8,13,3,15,25,yheN,ECK3332,JW3307,4_3,"",""
35,4,H,9,8,15,3,15,29,slyX,ECK3335,JW3310,4_3,"",""
35,5,A,9,10,1,3,19,1,yheT,ECK3341,JW3316,4_3,"",""
35,5,B,9,10,3,3,19,5,yheU,ECK3342,JW3317,4_3,"",""
35,5,C,9,10,5,3,19,9,prkB,ECK3343,JW3318,4_3,"",""
35,5,D,9,10,7,3,19,13,yhfA,ECK3344,JW3319,4_3,"",""
35,5,E,9,10,9,3,19,17,yhfG,ECK3350,JW3325,4_3,"",""
35,5,F,9,10,11,3,19,21,tsgA,ECK3352,JW3327,4_3,"",""
35,5,G,9,10,13,3,19,25,yhfL,ECK3357,JW3332,4_3,"",""
35,5,H,9,10,15,3,19,29,yhfS,ECK3363,JW3339,4_3,"",""
35,6,A,9,12,1,3,23,1,yhfX,ECK3368,JW3344,4_3,"",""
35,6,B,9,12,3,3,23,5,damX,ECK3375,JW3351,4_3,"",""
35,6,C,9,12,5,3,23,9,yrfB,ECK3380,JW3356,4_3,"",""
35,6,D,9,12,7,3,23,13,yrfC,ECK3381,JW3357,4_3,"",""
35,6,E,9,12,9,3,23,17,nudE,ECK3384,JW3360,4_3,"",""
35,6,F,9,12,11,3,23,21,yhgE,ECK3389,JW3365,4_3,"",""
35,6,G,9,12,13,3,23,25,yhgA,ECK3398,JW3374,4_3,"",""
35,6,H,9,12,15,3,23,29,gntY,ECK3401,JW3377,4_3,"",""
35,7,A,9,14,1,3,27,1,yhgN,ECK3420,JW3397,4_3,"",""
35,7,B,9,14,3,3,27,5,yhhX,ECK3425,JW3403,4_3,"",""
35,7,C,9,14,5,3,27,9,yhhY,ECK3427,JW3405,4_3,"",""
35,7,D,9,14,7,3,27,13,yhhZ,ECK3428,JW3406,4_3,"",""
35,7,E,9,14,9,3,27,17,yrhB,ECK3430,JW3411,4_3,"",""
35,7,F,9,14,11,3,27,21,yhhA,ECK3432,JW3413,4_3,"",""
35,7,G,9,14,13,3,27,25,yhhK,ECK3443,JW3424,4_3,"",""
35,7,H,9,14,15,3,27,29,yhhF,ECK3449,JW3430,4_3,"",""
35,8,A,9,16,1,3,31,1,yhhM,ECK3451,JW3432,4_3,"",""
35,8,B,9,16,3,3,31,5,yhhN,ECK3452,JW3433,4_3,"",""
35,8,C,9,16,5,3,31,9,yhhP,ECK3454,JW3435,5_0,"",""
35,8,D,9,16,7,3,31,13,yhiJ,ECK3473,JW3455,5_0,"",""
35,8,E,9,16,9,3,31,17,yhiN,ECK3477,JW3459,4_3,"",""
35,8,F,9,16,11,3,31,21,yhiP,ECK3481,JW3463,4_3,"",""
35,8,G,9,16,13,3,31,25,yhiR,ECK3484,JW3466,4_3,"",""
35,8,H,9,16,15,3,31,29,yhiF,ECK3491,JW3475,4_3,"",""
35,9,A,9,18,1,3,35,1,hdeA,ECK3494,JW3478,4_3,"",""
35,9,B,9,18,3,3,35,5,hdeD,ECK3495,JW3479,4_3,"",""
35,9,C,9,18,5,3,35,9,mdtE,ECK3497,JW3481,5_0,"",""
35,9,D,9,18,7,3,35,13,mdtF,ECK3498,JW3482,4_3,"",""
35,9,E,9,18,9,3,35,17,gadX,ECK3501,JW3484,4_3,"",""
35,9,F,9,18,11,3,35,21,yhjA,ECK3503,JW3486,4_3,"",""
35,9,G,9,18,13,3,35,25,yhjB,ECK3505,JW3488,4_3,"",""
35,9,H,9,18,15,3,35,29,yhjD,ECK3507,JW3490,4_3,"",""
35,10,A,9,20,1,3,39,1,yhjE,ECK3508,JW3491,4_3,"",""
35,10,B,9,20,3,3,39,5,yhjR,ECK3520,JW3503,4_3,"",""
35,10,C,9,20,5,3,39,9,bcsG,ECK3523,JW3506,4_3,"",""
35,10,D,9,20,7,3,39,13,empty,empty,JW3507,1_1,"",""
35,10,E,9,20,9,3,39,17,yhjV,ECK3526,JW3508,4_3,"",""
35,10,F,9,20,11,3,39,21,yiaC,ECK3537,JW3519,4_3,"",""
35,10,G,9,20,13,3,39,25,yiaD,ECK3539,JW5657,2_4,"",""
35,10,H,9,20,15,3,39,29,yiaG,ECK3542,JW3524,4_3,"",""
35,11,A,9,22,1,3,43,1,ysaB,ECK3549,JW3532,4_3,"",""
35,11,B,9,22,3,3,43,5,yiaH,ECK3550,JW3533,4_3,"",""
35,11,C,9,22,5,3,43,9,bax,ECK3559,JW5653,4_3,"",""
35,11,D,9,22,7,3,43,13,yiaJ,ECK3563,JW3546,4_3,"",""
35,11,E,9,22,9,3,43,17,yiaM,ECK3566,JW3549,4_3,"",""
35,11,F,9,22,11,3,43,21,yiaO,ECK3568,JW3551,4_3,"",""
35,11,G,9,22,13,3,43,25,yiaV,ECK3575,JW3558,4_3,"",""
35,11,H,9,22,15,3,43,29,yiaW,ECK3576,JW3559,4_3,"",""
35,12,A,9,24,1,3,47,1,yibA,ECK3583,JW3568,4_3,"",""
35,12,B,9,24,3,3,47,5,yibG,ECK3585,JW3570,4_3,"",""
35,12,C,9,24,5,3,47,9,yibH,ECK3586,JW3571,4_3,"",""
35,12,D,9,24,7,3,47,13,yibT,ECK3591,JW3576,4_3,"",""
35,12,E,9,24,9,3,47,17,yibL,ECK3592,JW3577,4_3,"",""
35,12,F,9,24,11,3,47,21,yibN,ECK3601,JW3586,5_0,"",""
35,12,G,9,24,13,3,47,25,yicC,ECK3634,JW3619,4_3,"",""
35,12,H,9,24,15,3,47,29,yicH,ECK3645,JW3630,4_3,"",""
36,1,A,10,2,1,3,4,1,yhbY,ECK3169,JW3147,4_3,"",""
36,1,B,10,2,3,3,4,5,yhbE,ECK3173,JW3151,4_3,"",""
36,1,C,10,2,5,3,4,9,yrbC,ECK3181,JW3159,4_3,"",""
36,1,D,10,2,7,3,4,13,yrbD,ECK3182,JW3160,4_3,"",""
36,1,E,10,2,9,3,4,17,yrbE,ECK3183,JW3161,4_3,"",""
36,1,F,10,2,11,3,4,21,yrbG,ECK3185,JW3163,4_3,"",""
36,1,G,10,2,13,3,4,25,kdsD,ECK3186,JW3164,5_0,"",""
36,1,H,10,2,15,3,4,29,kdsC,ECK3187,JW3165,4_1,"",""
36,2,A,10,4,1,3,8,1,yhbH,ECK3192,JW3170,4_3,"",""
36,2,B,10,4,3,3,8,5,yhbJ,ECK3194,JW3172,4_3,"",""
36,2,C,10,4,5,3,8,9,yrbL,ECK3196,JW3174,4_3,"",""
36,2,D,10,4,7,3,8,13,yhcA,ECK3205,JW3182,4_3,"",""
36,2,E,10,4,9,3,8,17,yhcF,ECK3208,JW3188,4_3,"",""
36,2,F,10,4,11,3,8,21,yhcG,ECK3209,JW3189,4_3,"",""
36,2,G,10,4,13,3,8,25,yhcH,ECK3210,JW3190,4_3,"",""
36,2,H,10,4,15,3,8,29,yhcM,ECK3221,JW3201,4_3,"",""
36,3,A,10,6,1,3,12,1,yhcO,ECK3228,JW3208,4_3,"",""
36,3,B,10,6,3,3,12,5,aaeB,ECK3229,JW3209,4_3,"",""
36,3,C,10,6,5,3,12,9,aaeA,ECK3230,JW3210,4_3,"",""
36,3,D,10,6,7,3,12,13,yhdE,ECK3236,JW3217,4_3,"",""
36,3,E,10,6,9,3,12,17,yhdH,ECK3241,JW3222,4_3,"",""
36,3,F,10,6,11,3,12,21,yhdT,ECK3244,JW3225,4_3,"",""
36,3,G,10,6,13,3,12,25,dusB,ECK3247,JW3228,4_3,"",""
36,3,H,10,6,15,3,12,29,yhdU,ECK3250,JW3231,4_3,"",""
36,4,A,10,8,1,3,16,1,yhdV,ECK3254,JW3235,4_3,"",""
36,4,B,10,8,3,3,16,5,yrdB,ECK3267,JW3241,4_3,"",""
36,4,C,10,8,5,3,16,9,smg,ECK3271,JW3245,4_3,"",""
36,4,D,10,8,7,3,16,13,yhdN,ECK3280,JW3255,4_3,"",""
36,4,E,10,8,9,3,16,17,yheL,ECK3330,JW3305,4_3,"",""
36,4,F,10,8,11,3,16,21,yheM,ECK3331,JW3306,4_3,"",""
36,4,G,10,8,13,3,16,25,yheN,ECK3332,JW3307,4_3,"",""
36,4,H,10,8,15,3,16,29,slyX,ECK3335,JW3310,4_3,"",""
36,5,A,10,10,1,3,20,1,yheT,ECK3341,JW3316,4_3,"",""
36,5,B,10,10,3,3,20,5,yheU,ECK3342,JW3317,4_3,"",""
36,5,C,10,10,5,3,20,9,prkB,ECK3343,JW3318,4_3,"",""
36,5,D,10,10,7,3,20,13,yhfA,ECK3344,JW3319,4_3,"",""
36,5,E,10,10,9,3,20,17,yhfG,ECK3350,JW3325,4_3,"",""
36,5,F,10,10,11,3,20,21,tsgA,ECK3352,JW3327,4_3,"",""
36,5,G,10,10,13,3,20,25,yhfL,ECK3357,JW3332,5_0,"",""
36,5,H,10,10,15,3,20,29,yhfS,ECK3363,JW3339,4_3,"",""
36,6,A,10,12,1,3,24,1,yhfX,ECK3368,JW3344,4_3,"",""
36,6,B,10,12,3,3,24,5,damX,ECK3375,JW3351,4_3,"",""
36,6,C,10,12,5,3,24,9,yrfB,ECK3380,JW3356,2_3,"",""
36,6,D,10,12,7,3,24,13,yrfC,ECK3381,JW3357,4_3,"",""
36,6,E,10,12,9,3,24,17,nudE,ECK3384,JW3360,4_3,"",""
36,6,F,10,12,11,3,24,21,yhgE,ECK3389,JW3365,4_3,"",""
36,6,G,10,12,13,3,24,25,yhgA,ECK3398,JW3374,4_3,"",""
36,6,H,10,12,15,3,24,29,gntY,ECK3401,JW3377,4_3,"",""
36,7,A,10,14,1,3,28,1,yhgN,ECK3420,JW3397,4_3,"",""
36,7,B,10,14,3,3,28,5,yhhX,ECK3425,JW3403,4_3,"",""
36,7,C,10,14,5,3,28,9,yhhY,ECK3427,JW3405,4_3,"",""
36,7,D,10,14,7,3,28,13,yhhZ,ECK3428,JW3406,4_3,"",""
36,7,E,10,14,9,3,28,17,yrhB,ECK3430,JW3411,4_3,"",""
36,7,F,10,14,11,3,28,21,yhhA,ECK3432,JW3413,4_3,"",""
36,7,G,10,14,13,3,28,25,yhhK,ECK3443,JW3424,4_3,"",""
36,7,H,10,14,15,3,28,29,yhhF,ECK3449,JW3430,4_3,"",""
36,8,A,10,16,1,3,32,1,yhhM,ECK3451,JW3432,4_3,"",""
36,8,B,10,16,3,3,32,5,yhhN,ECK3452,JW3433,4_3,"",""
36,8,C,10,16,5,3,32,9,yhhP,ECK3454,JW3435,4_3,"",""
36,8,D,10,16,7,3,32,13,yhiJ,ECK3473,JW3455,4_3,"",""
36,8,E,10,16,9,3,32,17,yhiN,ECK3477,JW3459,4_3,"",""
36,8,F,10,16,11,3,32,21,yhiP,ECK3481,JW3463,4_3,"",""
36,8,G,10,16,13,3,32,25,yhiR,ECK3484,JW3466,4_3,"",""
36,8,H,10,16,15,3,32,29,yhiF,ECK3491,JW3475,4_3,"",""
36,9,A,10,18,1,3,36,1,hdeA,ECK3494,JW3478,4_3,"",""
36,9,B,10,18,3,3,36,5,hdeD,ECK3495,JW3479,4_3,"",""
36,9,C,10,18,5,3,36,9,mdtE,ECK3497,JW3481,4_3,"",""
36,9,D,10,18,7,3,36,13,mdtF,ECK3498,JW3482,4_3,"",""
36,9,E,10,18,9,3,36,17,gadX,ECK3501,JW3484,4_3,"",""
36,9,F,10,18,11,3,36,21,yhjA,ECK3503,JW3486,4_3,"",""
36,9,G,10,18,13,3,36,25,yhjB,ECK3505,JW3488,4_3,"",""
