gene,log2fc,padj
not_JW0666,-0.216153505757964,0.0633839283204134
ascG,-0.120939899780165,0.0633839283204134
fadL,0.141918006176495,0.0633839283204134
yeaD,0.107460556025972,0.0634015245106088
tatE,0.0809272526991915,0.0634015245106088
fepG,0.305557811806402,0.063442056525066
fadH,-0.0452354549384021,0.0643199864531182
ebgR,0.0911438609617337,0.0643199864531182
not_JW1094,0.0660198200118828,0.0643440900396551
alsK,0.124777198739944,0.0646855668362529
nrfD,-0.109125426751467,0.0651908580247582
galE,0.0689266610877914,0.0660868992124351
arcB,0.269763264783524,0.0660868992124351
uhpT,0.0638628068287606,0.0674574759462167
rpmE,0.127096268752312,0.068190871252336
lpd,-0.114448442376041,0.068190871252336
yeaU,-0.0488754422269962,0.068234764864087
purC,0.184660559719398,0.0686906682460352
argH,-0.0522678780647027,0.0700279231656045
ygaC,0.100563904283023,0.0700279231656045
cpsG,0.317052211048007,0.0701846789737168
sucB,-0.306224412857229,0.0702633298703751
elaA,0.0493248944151397,0.0713847491239405
not_JW2540,-0.121465696275909,0.0720104586582007
not_JW3709,-0.219656111815028,0.0721839532494762
yggL,0.0687107814456595,0.0723798301220041
hsdM,-0.0808204119703938,0.0732652475531195
rpiR,0.0580481355053199,0.0734133784472997
holE,-0.0497552064491018,0.0740495638445306
yfbF,-0.092163136669096,0.0742603872159738
yqjG,-0.0591611383187259,0.0742603872159738
nlpE,0.0571199258360078,0.0743975019266008
ydjO,0.0626173631984435,0.0749466307841845
yahD,0.0591325726775717,0.0749466307841845
crl,0.0619340972226363,0.0749466307841845
yggH,0.0744402343682043,0.0762218412246266
trpB,0.0718744891522811,0.0762218412246266
gspD,-0.101324323250526,0.0766478375520734
hycD,0.130920515722781,0.0766478375520734
yiiG,0.0475370760393534,0.0768705073740988
lolA,0.148829275866434,0.0770303248144842
yhaH,-0.0676599904836204,0.0775119145306051
gadW,0.0510740489750389,0.0777943245154024
serA,-0.0442887579567702,0.0782411877629252
yjhP,0.051692078810762,0.0787058606745153
nikR,-0.10518414578039,0.079241556367928
ymcA,0.0540250637185232,0.0800431751289082
not_JW0712,-0.11428813983483,0.0800431751289082
rfaJ,0.0672149151986888,0.0800431751289082
hdeA,-0.0596240817465275,0.0810112404725976
yceG,-0.0714156277735986,0.0813843039745047
yghA,-0.0503739376954307,0.0813843039745047
gnd,0.0614049912879157,0.0813920893361572
adhE,0.106683002000095,0.0819130938666902
agaR,0.131238707718624,0.082222248066461
ykfB,0.068198841047123,0.0833059043252192
ycgL,-0.0608578620663243,0.0833059043252192
frdD,-0.129769431793454,0.0837620248950706
yegD,0.085629512057454,0.0846198057169046
yggV,0.0589648187541857,0.0846198057169046
ydfE,0.113168579975726,0.0846198057169046
argC,0.106532562711592,0.0846427144719046
eutL,-0.0800345073944958,0.0851883855125244
fliS,0.0623409789252873,0.0851883855125244
yieH,0.043444817715817,0.085980496843899
sgcR,-0.0560278636201799,0.0859859770984647
cysP,-0.0918185200261234,0.0863424199894206
ycaN,0.0952425942166736,0.0863424199894206
cysJ,-0.0734421665619661,0.0867231213727632
cusR,-0.106661668692001,0.0880856687260708
ykgN,-0.0567652195160825,0.0882223683462341
prfB,-0.0657086116986013,0.0885800337334494
csgC,0.127647553839021,0.0886537501996258
not_JW0129,0.14386145091625,0.0890073116270594
hflX,-0.0971450819666285,0.0890073116270594
pgi,0.0546829362910253,0.0902379000284912
not_JW1429,-0.132536030690494,0.0903420632267582
rpoS,-0.14140202349869,0.0916413454075726
phnB,-0.0599446738857894,0.0925485116777198
ybiB,-0.0941237245573923,0.0925485116777198
yhcH,0.0637872522908001,0.0925485116777198
citB,-0.0623066428005804,0.0927667649927631
ybfC,-0.0642164245340916,0.0932096754291104
kduD,0.0850296232727769,0.0932096754291104
adhP,-0.0572442275027701,0.0939873301832505
not_JW5357,-0.124935703913423,0.0962292822120232
yeaH,-0.112297656074628,0.0968149714430494
rpoN,0.16117122006128,0.0976207428180836
emrK,-0.088683216514856,0.0976207428180836
yhhW,-0.0817393169525853,0.0976207428180836
gmk,-0.134402538379244,0.0977044888407428
acnB,-0.188378163381698,0.0980623418062229
pgm,0.17069030307203,0.0994078518385584
xerC,0.087789714402304,0.099759345982646
yddL,0.112735879870962,0.0997922379396949
yjcH,-0.0523853975132272,0.100958626265734
ybaK,-0.0722012736869788,0.100958626265734
alpA,-0.0680560953336782,0.100958626265734
mdtG,-0.0490051185842225,0.101711440747237
cyoE,-0.0965066827634571,0.101945627114971
